#"+ESI TIC MS(all) Frag=120.0V SALJA0992.d "
#Point,X(Minutes),Y(Counts)
3254,6.543,716.823547363281
3255,6.544,12117.7666015625
3256,6.546,15062.9921875
3257,6.548,17940.837890625
3258,6.550,234910.328125
3259,6.554,8703.0380859375
3260,6.555,9491.9345703125
3261,6.557,11078.263671875
3262,6.559,5133.08740234375
3263,6.560,3992.34814453125
3264,6.562,4243.3056640625
3265,6.565,232038.1875
3266,6.568,16628.849609375
3267,6.570,16325.58984375
3268,6.571,19645.6953125
3269,6.573,3486.14111328125
3270,6.575,4401.99755859375
3271,6.576,3463.97436523438
3272,6.578,2552.23803710938
3273,6.580,1668.68383789063
3274,6.581,1109.9873046875
3275,6.584,220700.15625
3276,6.587,7531.5703125
3277,6.589,8420.0234375
3278,6.590,9391.50390625
3279,6.593,232944.28125
3280,6.596,14077.7021484375
3281,6.598,15831.2451171875
3282,6.600,17492.4296875
3283,6.601,2837.96557617188
3284,6.603,2510.478515625
3285,6.605,478.695648193359
3286,6.606,3730.64672851563
3287,6.608,4520.26806640625
3288,6.610,2479.310546875
3289,6.612,231934.984375
3290,6.616,6569.81201171875
3291,6.617,6269.57763671875
3292,6.619,7079.7490234375
3293,6.622,224100.8125
3294,6.625,8092.28369140625
3295,6.626,8362.119140625
3296,6.628,7975.08349609375
3297,6.630,4312.97607421875
3298,6.631,3338.830078125
3299,6.633,5581.751953125
3300,6.636,207721.140625
3301,6.639,13256.0224609375
3302,6.641,13495.556640625
3303,6.642,16008.2529296875
3304,6.644,4067.814453125
3305,6.646,4041.02124023438
3306,6.647,2242.90161132813
3307,6.649,2616.65551757813
3308,6.651,2069.80590820313
3309,6.652,570.437805175781
3310,6.655,174793.125
3311,6.657,167511.46875
3312,6.658,167208.546875
3313,6.660,169993.953125
3314,6.662,163152.953125
3315,6.665,4206.85205078125
3316,6.667,4514.79052734375
3317,6.668,2169.6845703125
3318,6.670,6681.9501953125
3319,6.672,8037.95068359375
3320,6.673,8242.322265625
3321,6.675,3415.65600585938
3322,6.676,1621.63012695313
3323,6.678,762.795593261719
3324,6.681,144452.3125
3325,6.682,143025.328125
3326,6.684,142850.203125
3327,6.686,147924.953125
3328,6.688,143426.390625
3329,6.689,145815.03125
3330,6.691,140504.71875
3331,6.693,146383.40625
3332,6.694,141950.03125
3333,6.698,1622.84643554688
3334,6.699,1796.46362304688
3335,6.701,1292.93713378906
3336,6.703,149173.5625
3337,6.707,4722.32080078125
3338,6.708,4263.4697265625
3339,6.710,2834.5390625
3340,6.712,2061.4599609375
3341,6.713,1595.74206542969
3342,6.715,790.063110351563
3343,6.718,233622.953125
3344,6.721,14337.7568359375
3345,6.723,13574.9794921875
3346,6.724,811.626647949219
3347,6.726,8430.8203125
3348,6.728,2775.17529296875
3349,6.729,1026.533203125
3350,6.731,18212.1875
3351,6.733,20148.2578125
3352,6.734,28003.943359375
3353,6.737,480288.78125
3354,6.740,16289.390625
3355,6.742,20801.98046875
3356,6.743,23162.796875
3357,6.745,22548.7734375
3358,6.747,28055.90625
3359,6.748,36810.3515625
3360,6.750,4793.64501953125
3361,6.752,4824.48046875
3362,6.753,4965.78271484375
3363,6.756,712104.875
3364,6.759,30067.083984375
3365,6.761,29990.44140625
3366,6.763,830.757141113281
3367,6.764,31361.310546875
3368,6.766,30450.541015625
3369,6.768,35626.80078125
3370,6.769,13627.3056640625
3371,6.771,13911.171875
3372,6.773,16680.513671875
3373,6.775,840994.5
3374,6.778,82962.4609375
3375,6.780,84761.2890625
3376,6.782,99272.1328125
3377,6.783,24368.234375
3378,6.785,26888.03125
3379,6.787,26720.896484375
3380,6.788,27241.2578125
3381,6.790,27826.94921875
3382,6.792,26661.056640625
3383,6.794,791555.25
3384,6.798,16020.283203125
3385,6.799,14722.857421875
3386,6.801,17137.8046875
3387,6.803,14090.6044921875
3388,6.804,12916.0126953125
3389,6.806,335.303771972656
3390,6.808,29111.240234375
3391,6.809,31879.443359375
3392,6.811,37708.59765625
3393,6.814,647734.75
3394,6.817,53861.54296875
3395,6.818,53022.8984375
3396,6.820,59307.8828125
3397,6.822,13211.537109375
3398,6.823,13915.3603515625
3399,6.825,14148.2392578125
3400,6.827,18939.71875
3401,6.828,17789.466796875
3402,6.830,16459.91796875
3403,6.833,435749.9375
3404,6.836,25413.94921875
3405,6.838,25243.984375
3406,6.839,25923.041015625
3407,6.841,7232.37841796875
3408,6.843,4768.6181640625
3409,6.844,206.135681152344
3410,6.846,1932.87182617188
3411,6.848,2021.46899414063
3412,6.849,1465.45483398438
3413,6.852,335255.28125
3414,6.855,16435.650390625
3415,6.857,19284.35546875
3416,6.858,22477.734375
3417,6.860,3104.01635742188
3418,6.862,4365.3984375
3419,6.863,2735.42602539063
3420,6.865,4488.38623046875
3421,6.867,4506.5498046875
3422,6.868,4697.32373046875
3423,6.871,275511.40625
3424,6.874,14880.6552734375
3425,6.876,13289.763671875
3426,6.878,15902.41015625
3427,6.879,6111.81591796875
3428,6.881,4240.6708984375
3429,6.883,229.567489624023
3430,6.884,2392.23071289063
3431,6.886,1937.68920898438
3432,6.888,441.308654785156
3433,6.890,233000.296875
3434,6.894,4080.0322265625
3435,6.895,3405.15600585938
3436,6.897,3441.6572265625
3437,6.898,7549.24072265625
3438,6.900,7707.22265625
3439,6.902,7837.87744140625
3440,6.904,241513.15625
3441,6.908,17670.25
3442,6.909,18814.13671875
3443,6.911,20939.771484375
3444,6.913,3700.44018554688
3445,6.914,2905.96533203125
3446,6.916,130.517333984375
3447,6.918,2521.61010742188
3448,6.919,1959.88061523438
3449,6.921,227.360000610352
3450,6.924,283564.03125
3451,6.927,3512.91625976563
3452,6.929,3704.7578125
3453,6.930,2805.01904296875
3454,6.932,24554.875
3455,6.934,27420.716796875
3456,6.935,37550.09375
3457,6.937,9602.7578125
3458,6.938,9795.47265625
3459,6.940,10053.6474609375
3460,6.943,558801.6875
3461,6.946,22794.841796875
3462,6.948,25284.080078125
3463,6.949,31054.6953125
3464,6.951,11365.7744140625
3465,6.953,14982.68359375
3466,6.954,18958.57421875
3467,6.956,10775.201171875
3468,6.958,11396.9892578125
3469,6.959,9644.9365234375
3470,6.962,957377.375
3471,6.965,128838.140625
3472,6.967,129137.1953125
3473,6.969,147879
3474,6.970,14964.3115234375
3475,6.972,15546.005859375
3476,6.974,18765.505859375
3477,6.975,24764.73046875
3478,6.977,24689.33203125
3479,6.978,24805.734375
3480,6.981,1083265.75
3481,6.984,32477.388671875
3482,6.986,34606.65234375
3483,6.988,35757.03515625
3484,6.989,41554.2578125
3485,6.991,45699.9296875
3486,6.993,46869.328125
3487,6.994,16615.607421875
3488,6.996,18466.505859375
3489,6.998,22786.779296875
3490,7.000,941897.9375
3491,7.004,115476.0625
3492,7.005,110032.359375
3493,7.007,128091.4921875
3494,7.009,11984.23046875
3495,7.010,11256.701171875
3496,7.012,15474.197265625
3497,7.014,19164.017578125
3498,7.015,21972.92578125
3499,7.017,20714.634765625
3500,7.020,637523.375
3501,7.023,8251.9814453125
3502,7.024,7979.1015625
3503,7.026,8295.0166015625
3504,7.028,18839.6328125
3505,7.029,19147.255859375
3506,7.031,20290.392578125
3507,7.033,4646.60205078125
3508,7.034,2766.78881835938
3509,7.036,2766.78881835938
3510,7.039,436743.59375
3511,7.042,40795.29296875
3512,7.044,44630.6953125
3513,7.045,46787.2890625
3514,7.047,13070.2705078125
3515,7.049,13369.2392578125
3516,7.050,11138.5849609375
3517,7.052,4410.228515625
3518,7.054,4930.984375
3519,7.055,2632.94995117188
3520,7.058,334656.25
3521,7.061,6263.859375
3522,7.063,6976.07373046875
3523,7.064,8105.53369140625
3524,7.066,8677.7587890625
3525,7.068,8215.7783203125
3526,7.069,9031.3134765625
3527,7.071,1993.77734375
3528,7.073,1316.13134765625
3529,7.074,78.8035736083984
3530,7.077,282903.59375
3531,7.080,19464.9140625
3532,7.082,19027.015625
3533,7.084,19801.79296875
3534,7.085,3799.861328125
3535,7.087,3742.888671875
3536,7.089,2561.17797851563
3537,7.090,2252.62890625
3538,7.092,1886.70349121094
3539,7.094,417.331909179688
3540,7.096,234894.109375
3541,7.099,12418.435546875
3542,7.101,13221.5185546875
3543,7.103,12148.578125
3544,7.105,215920.015625
3545,7.109,4215.25439453125
3546,7.110,3545.19506835938
3547,7.112,2867.33862304688
3548,7.114,8571.591796875
3549,7.115,8891.03125
3550,7.117,8436.3544921875
3551,7.119,2941.73217773438
3552,7.120,1501.39855957031
3553,7.122,609.20947265625
3554,7.125,182773.09375
3555,7.128,6681.42333984375
3556,7.130,5725.89501953125
3557,7.131,6382.05419921875
3558,7.134,170796.75
3559,7.137,6701.287109375
3560,7.139,6276.03564453125
3561,7.140,8315.033203125
3562,7.143,171016.34375
3563,7.146,3965.68212890625
3564,7.148,5532.001953125
3565,7.150,3423.53466796875
3566,7.151,2115.19311523438
3567,7.153,1968.10034179688
3568,7.155,697.27392578125
3569,7.157,167602.984375
3570,7.161,2848.4052734375
3571,7.162,3231.22265625
3572,7.164,2353.61254882813
3573,7.167,169667.1875
3574,7.170,5761.16015625
3575,7.171,7000.3056640625
3576,7.173,8272.5869140625
3577,7.176,187102.734375
3578,7.179,5045.67041015625
3579,7.181,4549.1982421875
3580,7.182,3133.31909179688
3581,7.184,12600.0595703125
3582,7.186,13641.009765625
3583,7.187,17870.49609375
3584,7.189,2344.0859375
3585,7.191,1249.28735351563
3586,7.192,487.099639892578
3587,7.195,252857.9375
3588,7.197,262042.359375
3589,7.200,4516.845703125
3590,7.202,4929.7109375
3591,7.203,4467.08203125
3592,7.206,275875.5
3593,7.209,9288.8310546875
3594,7.211,10162.2080078125
3595,7.212,12209.7919921875
3596,7.214,1961.60046386719
3597,7.216,2285.97924804688
3598,7.217,2226.94555664063
3599,7.220,255794.1875
3600,7.223,15086.60546875
3601,7.225,18488.380859375
3602,7.227,19423.8828125
3603,7.228,3987.99926757813
3604,7.230,4466.30078125
3605,7.232,2315.68872070313
3606,7.233,2805.93920898438
3607,7.235,1094.58581542969
3608,7.237,257.312957763672
3609,7.239,220745.1875
3610,7.243,5483.5009765625
3611,7.244,6007.60107421875
3612,7.246,6924.5458984375
3613,7.249,197128.953125
3614,7.252,4127.04296875
3615,7.253,4694.423828125
3616,7.255,3113.9619140625
3617,7.257,7885.4345703125
3618,7.258,7548.35302734375
3619,7.260,7875.2666015625
3620,7.262,2053.5048828125
3621,7.263,2230.4541015625
3622,7.265,565.640991210938
3623,7.268,164389.515625
3624,7.269,172130.625
3625,7.271,157807.375
3626,7.273,159800.546875
3627,7.274,160732.203125
3628,7.276,154253.859375
3629,7.278,152711.5
3630,7.279,152989.609375
3631,7.283,4581.27099609375
3632,7.284,4343.59326171875
3633,7.286,2800.01806640625
3634,7.288,2384.54296875
3635,7.289,1839.20678710938
3636,7.291,553.095825195313
3637,7.294,146048.265625
3638,7.295,145094
3639,7.297,138237.75
3640,7.299,138759.875
3641,7.300,140821.125
3642,7.302,144408.90625
3643,7.304,142219.03125
3644,7.305,138698.90625
3645,7.307,138879.453125
3646,7.309,143137.875
3647,7.311,139180.21875
3648,7.312,139689.171875
3649,7.314,139314.9375
3650,7.316,137271.46875
3651,7.317,142267.375
3652,7.319,139989.3125
3653,7.322,4119.732421875
3654,7.324,5946.048828125
3655,7.325,4390.33740234375
3656,7.327,2998.755859375
3657,7.329,1412.69445800781
3658,7.330,589.82666015625
3659,7.333,157210.875
3660,7.336,7114.787109375
3661,7.338,8614.8232421875
3662,7.340,12151.7158203125
3663,7.342,180846.8125
3664,7.344,195004.84375
3665,7.346,207597.34375
3666,7.347,204198.640625
3667,7.349,216867.546875
3668,7.352,5114.77783203125
3669,7.354,6669.1474609375
3670,7.356,7073.97900390625
3671,7.357,3595.49145507813
3672,7.359,3462.64599609375
3673,7.361,3485.7353515625
3674,7.363,277406.78125
3675,7.367,31130.966796875
3676,7.368,34609.4296875
3677,7.370,39959.51171875
3678,7.372,3988.86059570313
3679,7.373,3378.380859375
3680,7.375,3779.17236328125
3681,7.376,11146.353515625
3682,7.378,9844.556640625
3683,7.380,12140.056640625
3684,7.382,304599.0625
3685,7.386,2954.01782226563
3686,7.387,2963.3505859375
3687,7.389,3500.25830078125
3688,7.391,2366.8134765625
3689,7.392,1163.146484375
3690,7.394,300.963043212891
3691,7.396,587.60693359375
3692,7.397,505.101257324219
3693,7.399,1040.86962890625
3694,7.402,244970.609375
3695,7.405,26142.046875
3696,7.407,26092.626953125
3697,7.408,29006.583984375
3698,7.410,4906.806640625
3699,7.412,4830.54052734375
3700,7.413,3457.29125976563
3701,7.415,7657.09521484375
3702,7.416,7280.841796875
3703,7.418,7299.9423828125
3704,7.421,181971.0625
3705,7.424,2499.47314453125
3706,7.426,1819.40490722656
3707,7.427,539.451843261719
3708,7.430,158803.875
3709,7.433,10040.5625
3710,7.435,12249.2998046875
3711,7.437,13715.763671875
3712,7.438,5055.365234375
3713,7.440,4870.98974609375
3714,7.442,3274.94873046875
3715,7.444,146060.375
3716,7.448,2201.46533203125
3717,7.449,1875.68444824219
3718,7.451,542.083251953125
3719,7.454,139532.921875
3720,7.455,133709.828125
3721,7.457,133452.109375
3722,7.459,138016.9375
3723,7.460,140235.078125
3724,7.462,130663.890625
3725,7.465,5215.73681640625
3726,7.467,5622.15087890625
3727,7.469,3550.61303710938
3728,7.470,4671.54541015625
3729,7.472,4817.11767578125
3730,7.473,4548.61767578125
3731,7.476,121539.5625
3732,7.479,2417.89208984375
3733,7.481,1109.83935546875
3734,7.483,753.718017578125
3735,7.485,121336.578125
3736,7.487,123313.8671875
3737,7.489,116524.2421875
3738,7.490,115269.9609375
3739,7.492,112524.875
3740,7.494,116402.8984375
3741,7.495,114480.578125
3742,7.497,115397.328125
3743,7.499,114337.703125
3744,7.501,110358.40625
3745,7.504,5183.38525390625
3746,7.505,5282.0263671875
3747,7.507,3677.03271484375
3748,7.510,106934.71875
3749,7.513,2201.650390625
3750,7.515,1636.86120605469
3751,7.516,823.734497070313
3752,7.519,99624.1015625
3753,7.521,103907.375
3754,7.522,101959.3125
3755,7.524,103596.1171875
3756,7.526,105385.6015625
3757,7.527,100632.8046875
3758,7.529,95828.578125
3759,7.531,95933.359375
3760,7.532,102405.984375
3761,7.534,100399.3359375
3762,7.536,97931.0859375
3763,7.538,98655.1875
3764,7.539,102057.0859375
3765,7.542,4557.6689453125
3766,7.544,6100.013671875
3767,7.546,2711.58422851563
3768,7.548,97484.859375
3769,7.552,2502.53295898438
3770,7.553,1277.82836914063
3771,7.555,641.7041015625
3772,7.558,101009.0234375
3773,7.560,100176.265625
3774,7.561,101365.65625
3775,7.563,93734.1796875
3776,7.565,100101.4375
3777,7.566,97251.046875
3778,7.568,102502.0390625
3779,7.570,97913.703125
3780,7.571,94186.796875
3781,7.573,98469.2734375
3782,7.575,91550.375
3783,7.576,99062.84375
3784,7.578,100635.3828125
3785,7.580,96935.3046875
3786,7.583,5263.8037109375
3787,7.585,5343.0078125
3788,7.586,4303.31396484375
3789,7.588,2430.04223632813
3790,7.590,1811.52551269531
3791,7.591,765.974975585938
3792,7.594,93620.890625
3793,7.596,97465.6875
3794,7.597,97992.1640625
3795,7.599,96298.8125
3796,7.601,96575.1796875
3797,7.602,99596.3984375
3798,7.604,99329.203125
3799,7.606,96023.109375
3800,7.607,103725.4296875
3801,7.609,102038.0234375
3802,7.611,101270.625
3803,7.612,97235.4765625
3804,7.614,105337.1796875
3805,7.616,100987.4140625
3806,7.618,98061.09375
3807,7.619,102620.765625
3808,7.622,5894.01416015625
3809,7.624,7042.9755859375
3810,7.626,3538.96044921875
3811,7.627,3184.10205078125
3812,7.629,2230.89965820313
3813,7.631,646.149597167969
3814,7.633,107462.015625
3815,7.637,2277.68798828125
3816,7.638,2637.61059570313
3817,7.640,2348.177734375
3818,7.643,115079.9296875
3819,7.644,112643.8046875
3820,7.648,4260.5712890625
3821,7.649,2246.97729492188
3822,7.651,39.0470581054688
3823,7.654,125308.8359375
3824,7.655,118799.984375
3825,7.657,124191.34375
3826,7.659,131166.6875
3827,7.662,5461.3193359375
3828,7.664,5653.619140625
3829,7.665,4617.58251953125
3830,7.667,2205.1318359375
3831,7.669,1031.99816894531
3832,7.670,778.292907714844
3833,7.673,128980.640625
3834,7.675,129746.3828125
3835,7.676,134004.1875
3836,7.678,127769.59375
3837,7.680,131617.421875
3838,7.681,122219.7265625
3839,7.683,127882.359375
3840,7.686,4949.7216796875
3841,7.688,3651.77880859375
3842,7.689,37.1176452636719
3843,7.692,120073.3515625
3844,7.694,121837.4140625
3845,7.696,121626.8203125
3846,7.697,119864.609375
3847,7.700,6252.79443359375
3848,7.702,5643.73876953125
3849,7.704,5272.57763671875
3850,7.705,2677.5966796875
3851,7.707,1504.58862304688
3852,7.709,114.204544067383
3853,7.711,111334.9296875
3854,7.713,114078.859375
3855,7.715,108188.7734375
3856,7.716,110504.0234375
3857,7.718,114570.875
3858,7.720,115058.6484375
3859,7.721,106472.75
3860,7.725,2095.71826171875
3861,7.726,884.508728027344
3862,7.728,128.502166748047
3863,7.731,108069.625
3864,7.732,106968.8671875
3865,7.734,104903.796875
3866,7.736,98957.6796875
3867,7.739,6129.283203125
3868,7.741,6055.03076171875
3869,7.742,3612.11450195313
3870,7.744,2042.24328613281
3871,7.746,1745.21594238281
3872,7.747,834.156372070313
3873,7.750,108448.7421875
3874,7.752,104351.8125
3875,7.753,102929.4765625
3876,7.755,111957.203125
3877,7.757,108371.375
3878,7.758,107408.7578125
3879,7.760,109009.9921875
3880,7.762,107981.2734375
3881,7.763,112863.3671875
3882,7.765,106016.9375
3883,7.767,106515.375
3884,7.768,104741.015625
3885,7.770,111635.015625
3886,7.772,108438.53125
3887,7.774,109895.171875
3888,7.775,107570.8828125
3889,7.778,6310.86328125
3890,7.780,6008.00048828125
3891,7.782,4340.7802734375
3892,7.783,2094.73510742188
3893,7.785,1244.8623046875
3894,7.787,355.198883056641
3895,7.789,111435.4296875
3896,7.791,110817.734375
3897,7.793,111606.796875
3898,7.794,113519.1875
3899,7.798,2156.65893554688
3900,7.799,1101.62292480469
3901,7.801,175.682601928711
3902,7.804,110166.9921875
3903,7.805,113012.703125
3904,7.807,113285.2421875
3905,7.809,113054.296875
3906,7.810,115535.234375
3907,7.812,115547.734375
3908,7.814,111487.5078125
3909,7.817,5849.38330078125
3910,7.819,6529.54638671875
3911,7.820,4446.4892578125
3912,7.822,2454.59545898438
3913,7.824,1771.72680664063
3914,7.825,866.004028320313
3915,7.828,125299.6796875
3916,7.830,125215.9453125
3917,7.831,129744.5859375
3918,7.833,129227.3203125
3919,7.835,129626.1484375
3920,7.836,129662.3984375
3921,7.840,2323.74609375
3922,7.841,2966.51977539063
3923,7.843,646.933898925781
3924,7.846,150113.578125
3925,7.849,3472.32104492188
3926,7.851,1643.48486328125
3927,7.852,84.6933441162109
3928,7.854,2762.80932617188
3929,7.856,2134.33813476563
3930,7.857,1008.06005859375
3931,7.860,159613.203125
3932,7.863,6326.41064453125
3933,7.865,6031.421875
3934,7.866,4473.169921875
3935,7.868,4873.80029296875
3936,7.870,4129.6962890625
3937,7.871,54.7563133239746
3938,7.873,1435.57653808594
3939,7.875,1898.41259765625
3940,7.876,502.440612792969
3941,7.879,154346.15625
3942,7.882,5217.4521484375
3943,7.884,3476.7236328125
3944,7.886,678.509765625
3945,7.887,1025.82507324219
3946,7.889,1359.80163574219
3947,7.891,1359.80163574219
3948,7.892,1250.33422851563
3949,7.894,1586.90283203125
3950,7.896,574.102355957031
3951,7.898,132359
3952,7.901,6944.43798828125
3953,7.903,6013.51171875
3954,7.905,4875.19091796875
3955,7.906,2462.60913085938
3956,7.908,1990.07250976563
3957,7.910,332.262145996094
3958,7.911,1641.17333984375
3959,7.913,2273.72314453125
3960,7.915,552.622131347656
3961,7.917,126369.7265625
3962,7.919,126549.4609375
3963,7.922,5237.37744140625
3964,7.924,6530.91943359375
3965,7.926,4516.56884765625
3966,7.927,2383.46142578125
3967,7.929,2053.22192382813
3968,7.931,322.907073974609
3969,7.933,130271.8515625
3970,7.935,135478.109375
3971,7.937,130039.703125
3972,7.938,134096.171875
3973,7.940,129665.9296875
3974,7.942,129585.125
3975,7.943,131314.4375
3976,7.945,130063.6875
3977,7.947,129249.71875
3978,7.948,129905.1640625
3979,7.950,127001.4609375
3980,7.952,132192.828125
3981,7.953,126601.578125
3982,7.955,128643.21875
3983,7.957,125187.703125
3984,7.959,131700.359375
3985,7.962,5742.53466796875
3986,7.963,6763.48681640625
3987,7.965,4615.41064453125
3988,7.967,2284.39233398438
3989,7.968,1563.77990722656
3990,7.970,447.335754394531
3991,7.973,129466.53125
3992,7.974,134484.546875
3993,7.976,137407.375
3994,7.978,133047.96875
3995,7.979,131837.921875
3996,7.981,127396.0078125
3997,7.983,128582.6875
3998,7.984,132239.546875
3999,7.986,139260.09375
4000,7.988,133989.609375
4001,7.990,129449.03125
4002,7.991,131990.375
4003,7.993,137835.953125
4004,7.995,126986.3671875
4005,7.996,135926.5625
4006,7.998,129693.421875
4007,8.001,6601.02978515625
4008,8.003,6888.69775390625
4009,8.004,4825.22705078125
4010,8.006,2574.06103515625
4011,8.008,1515.60119628906
4012,8.009,569.381591796875
4013,8.012,125424.6953125
4014,8.014,124892.40625
4015,8.015,125700.4140625
4016,8.017,124449.859375
4017,8.019,127679.6796875
4018,8.021,127033.3515625
4019,8.022,117704.3515625
4020,8.024,120767.8046875
4021,8.026,114748.1171875
4022,8.027,122676.078125
4023,8.029,120373.9921875
4024,8.031,114602.7890625
4025,8.032,124550.828125
4026,8.034,121944.90625
4027,8.036,114136.4453125
4028,8.037,120875.2109375
4029,8.041,6280.2080078125
4030,8.042,6548.990234375
4031,8.044,4701.74365234375
4032,8.046,1736.17224121094
4033,8.047,1297.06848144531
4034,8.049,395.585968017578
4035,8.052,121338.8828125
4036,8.053,116527.453125
4037,8.055,117942.0234375
4038,8.057,108346.4921875
4039,8.058,111721.0703125
4040,8.060,113986.765625
4041,8.062,113288.5234375
4042,8.063,113484.90625
4043,8.065,111733.5390625
4044,8.067,109294.265625
4045,8.068,106329.6328125
4046,8.070,111139.4375
4047,8.072,109417.1875
4048,8.073,113750.1875
4049,8.075,115311.296875
4050,8.077,111988.4140625
4051,8.080,6465.93310546875
4052,8.082,7065.828125
4053,8.083,4546.45751953125
4054,8.085,2475.50830078125
4055,8.087,1355.68566894531
4056,8.088,393.883270263672
4057,8.091,115309.6953125
4058,8.093,119672.1953125
4059,8.094,109394.1953125
4060,8.096,113035.9140625
4061,8.098,113920.6328125
4062,8.099,109769.203125
4063,8.101,113805.9375
4064,8.103,114130.2265625
4065,8.104,103077.6484375
4066,8.106,109671.7578125
4067,8.108,116183.6875
4068,8.109,115448.1875
4069,8.111,117555.125
4070,8.113,120041.0859375
4071,8.114,107833.953125
4072,8.116,114700
4073,8.119,5592.73046875
4074,8.121,8286.70703125
4075,8.123,5114.42333984375
4076,8.124,3007.52563476563
4077,8.126,1410.48950195313
4078,8.128,148.646850585938
4079,8.130,117265.4609375
4080,8.132,113226.2421875
4081,8.134,122668.515625
4082,8.135,114558.90625
4083,8.137,118356.2890625
4084,8.139,115885.5078125
4085,8.140,122413.6171875
4086,8.142,122319.2578125
4087,8.144,121066.984375
4088,8.146,117713.265625
4089,8.147,115855.609375
4090,8.149,124907.546875
4091,8.151,126679.0546875
4092,8.152,123482.7578125
4093,8.154,124045.8515625
4094,8.156,121088.7734375
4095,8.159,5991.3515625
4096,8.160,7621.33154296875
4097,8.162,5283.04150390625
4098,8.164,1603.56311035156
4099,8.165,1453.34594726563
4100,8.167,567.872436523438
4101,8.170,129944.546875
4102,8.171,129215.5
4103,8.173,128971.1796875
4104,8.175,132275.3125
4105,8.177,138746.84375
4106,8.178,135326.015625
4107,8.181,1568.27722167969
4108,8.183,2491.30322265625
4109,8.185,1627.15966796875
4110,8.187,144959.109375
4111,8.191,2771.3642578125
4112,8.192,3367.19970703125
4113,8.194,1046.41772460938
4114,8.197,164230.828125
4115,8.200,6559.0166015625
4116,8.202,6193.404296875
4117,8.203,5197.43359375
4118,8.205,5906.154296875
4119,8.207,5105.25244140625
4120,8.208,1078.84045410156
4121,8.210,2431.89892578125
4122,8.212,2971.6015625
4123,8.213,1629.64733886719
4124,8.216,204981.046875
4125,8.219,8793.3798828125
4126,8.221,8323.4248046875
4127,8.222,315.449951171875
4128,8.224,8005.669921875
4129,8.226,5106.34033203125
4130,8.227,60.3712120056152
4131,8.229,1794.79443359375
4132,8.231,1584.51684570313
4133,8.232,615.541564941406
4134,8.235,227197.625
4135,8.238,7142.572265625
4136,8.240,6805.294921875
4137,8.242,4449.6865234375
4138,8.243,6604.728515625
4139,8.245,5026.68212890625
4140,8.247,391.137573242188
4141,8.248,1970.15380859375
4142,8.250,2461.384765625
4143,8.252,1200.74499511719
4144,8.254,213459.578125
4145,8.257,8152.408203125
4146,8.259,7961.1923828125
4147,8.261,237.150756835938
4148,8.262,4992.5634765625
4149,8.264,3480.08837890625
4150,8.266,57.9267845153809
4151,8.268,191163.765625
4152,8.272,9355.0048828125
4153,8.273,8245.6455078125
4154,8.275,5334.1181640625
4155,8.277,2892.36450195313
4156,8.278,3515.9326171875
4157,8.280,332.216644287109
4158,8.282,1938.57165527344
4159,8.283,1162.04675292969
4160,8.285,380.272094726563
4161,8.288,169354.546875
4162,8.291,4552.9462890625
4163,8.293,3775.17797851563
4164,8.294,226.480743408203
4165,8.296,2550.8857421875
4166,8.297,2052.55322265625
4167,8.299,92.18212890625
4168,8.302,143275.96875
4169,8.305,6961.39599609375
4170,8.307,8399.515625
4171,8.308,5577.20068359375
4172,8.310,2274.70190429688
4173,8.312,2132.26293945313
4174,8.313,412.150177001953
4175,8.315,2256.37329101563
4176,8.317,1745.73400878906
4177,8.318,86.8989334106445
4178,8.321,142611.828125
4179,8.324,3172.14672851563
4180,8.326,2540.880859375
4181,8.328,185.039749145508
4182,8.330,147392.453125
4183,8.333,8105.26220703125
4184,8.335,8404.9638671875
4185,8.337,4975.666015625
4186,8.338,2997.75952148438
4187,8.340,2950.40771484375
4188,8.342,1224.31384277344
4189,8.344,154725.171875
4190,8.348,1884.97058105469
4191,8.349,929.091430664063
4192,8.351,344.219665527344
4193,8.354,158227.046875
4194,8.355,155792.890625
4195,8.357,153095.546875
4196,8.359,157571.703125
4197,8.360,155926.09375
4198,8.362,150605.484375
4199,8.365,8250.9853515625
4200,8.367,7936.5478515625
4201,8.369,5244.1015625
4202,8.370,4351.7705078125
4203,8.372,4557.1025390625
4204,8.374,2076.75903320313
4205,8.376,147775.5
4206,8.380,1595.1640625
4207,8.381,1103.73864746094
4208,8.383,451.529388427734
4209,8.386,141534.046875
4210,8.387,141137.890625
4211,8.389,136255.96875
4212,8.391,137369.828125
4213,8.392,137156.21875
4214,8.394,130204.140625
4215,8.396,131465
4216,8.397,136088.375
4217,8.399,134722.203125
4218,8.401,137052.90625
4219,8.404,8912.8876953125
4220,8.406,8151.9833984375
4221,8.407,5972.80615234375
4222,8.409,1634.65893554688
4223,8.411,1739.61303710938
4224,8.412,399.101226806641
4225,8.415,130126.1171875
4226,8.417,127534.734375
4227,8.420,2501.46240234375
4228,8.421,1076.73547363281
4229,8.423,345.088104248047
4230,8.426,130090.6796875
4231,8.427,128105.640625
4232,8.429,120632.3359375
4233,8.431,125447.8046875
4234,8.433,130286.90625
4235,8.434,123575.1875
4236,8.436,126420.28125
4237,8.438,126030.8515625
4238,8.439,128785.0703125
4239,8.442,7408.453125
4240,8.444,8898.0087890625
4241,8.446,4989.67578125
4242,8.447,1800.01550292969
4243,8.449,1273.17614746094
4244,8.451,532.602294921875
4245,8.453,124940.859375
4246,8.457,7257.86474609375
4247,8.458,8808.072265625
4248,8.460,4646.3203125
