#"+ESI TIC MS(all) Frag=120.0V SALJA0988.d "
#Point,X(Minutes),Y(Counts)
4799,9.409,176782.859375
4800,9.411,180131.140625
4801,9.413,171373.765625
4802,9.414,176850.84375
4803,9.416,174896.140625
4804,9.418,167714.75
4805,9.419,169286.40625
4806,9.421,180723.40625
4807,9.424,11290.1455078125
4808,9.426,10632.021484375
4809,9.428,7042.9560546875
4810,9.430,164036.796875
4811,9.432,169425.09375
4812,9.434,171997.421875
4813,9.435,172728.40625
4814,9.437,170455.5625
4815,9.439,164833.78125
4816,9.440,176539.734375
4817,9.442,175270.9375
4818,9.444,170278.203125
4819,9.445,173107.15625
4820,9.447,167303.625
4821,9.449,176869.671875
4822,9.452,1388.5869140625
4823,9.454,1523.51452636719
4824,9.455,414.303833007813
4825,9.458,180279.25
4826,9.460,187451.9375
4827,9.463,9922.154296875
4828,9.465,9817.357421875
4829,9.466,7777.27001953125
4830,9.469,177910.328125
4831,9.471,179265.6875
4832,9.472,183737.8125
4833,9.474,170376.25
4834,9.476,174777.921875
4835,9.477,173174.203125
4836,9.479,178890.671875
4837,9.481,176666
4838,9.482,171263.21875
4839,9.484,181086.765625
4840,9.486,170515.65625
4841,9.487,182732.125
4842,9.489,173306.65625
4843,9.491,178532.828125
4844,9.492,175182.765625
4845,9.494,176175.4375
4846,9.496,183296.859375
4847,9.497,174628.484375
4848,9.499,180438.109375
4849,9.502,11771.18359375
4850,9.504,11244.7529296875
4851,9.506,6204.13525390625
4852,9.508,173901.875
4853,9.510,175361.9375
4854,9.512,178068.390625
4855,9.513,187183.453125
4856,9.515,180467.59375
4857,9.517,188535.40625
4858,9.518,179596.03125
4859,9.520,179055.09375
4860,9.522,173859.65625
4861,9.523,185510.5
4862,9.525,185441.65625
4863,9.527,176478.65625
4864,9.529,190205.4375
4865,9.532,1665.865234375
4866,9.533,1122.20263671875
4867,9.535,243.28271484375
4868,9.538,181168.8125
4869,9.541,10537.63671875
4870,9.543,11662.2666015625
4871,9.544,6999.25537109375
4872,9.547,187476.203125
4873,9.549,184227.21875
4874,9.550,190122.6875
4875,9.552,191735.734375
4876,9.554,188192.78125
4877,9.555,193885.84375
4878,9.557,188605.828125
4879,9.559,184835.359375
4880,9.560,183333.6875
4881,9.562,191494.46875
4882,9.564,192014.78125
4883,9.566,184516.03125
4884,9.567,189958.78125
4885,9.569,193398.0625
4886,9.572,11501.4970703125
4887,9.574,14558.884765625
4888,9.575,6197.654296875
4889,9.578,196074.703125
4890,9.580,193289.578125
4891,9.581,199879.703125
4892,9.583,188626.296875
4893,9.585,193660.28125
4894,9.587,197286.109375
4895,9.588,203094.9375
4896,9.590,193061.078125
4897,9.592,203816.4375
4898,9.593,202099.1875
4899,9.595,206673.09375
4900,9.597,197690.390625
4901,9.598,194125.421875
4902,9.600,205901.046875
4903,9.602,198476.015625
4904,9.603,208391.046875
4905,9.605,207239.421875
4906,9.607,206007.15625
4907,9.608,208551.3125
4908,9.612,11664.7646484375
4909,9.613,11769.484375
4910,9.615,8401.0517578125
4911,9.618,217921.375
4912,9.619,217883.328125
4913,9.621,212725.734375
4914,9.624,4492.84521484375
4915,9.626,4523.4453125
4916,9.628,3020.85400390625
4917,9.630,217687.359375
4918,9.632,220721.140625
4919,9.634,211489.375
4920,9.635,219873.375
4921,9.637,214749.703125
4922,9.639,219673.328125
4923,9.640,218378.71875
4924,9.642,218007.875
4925,9.644,214657.46875
4926,9.645,221808.640625
4927,9.647,223823.3125
4928,9.650,12637.1044921875
4929,9.652,10394.6337890625
4930,9.654,10476.3388671875
4931,9.656,222736.484375
4932,9.658,218696.125
4933,9.660,227568.6875
4934,9.663,4552.29296875
4935,9.665,5063.6904296875
4936,9.666,5138.72509765625
4937,9.669,224719.265625
4938,9.671,222738.671875
4939,9.672,219569.890625
4940,9.674,221865.546875
4941,9.676,225991.640625
4942,9.677,223711.921875
4943,9.679,222981.1875
4944,9.681,220840.96875
4945,9.682,227838.265625
4946,9.684,229851.78125
4947,9.686,223962.1875
4948,9.689,12500.3955078125
4949,9.691,12618.17578125
4950,9.692,9346.86328125
4951,9.695,223290.703125
4952,9.697,229944.828125
4953,9.698,225179.578125
4954,9.702,5895.8798828125
4955,9.703,6202.65576171875
4956,9.705,5035.41064453125
4957,9.708,238027.109375
4958,9.709,226498.296875
4959,9.711,239050.953125
4960,9.713,235059.40625
4961,9.714,231197.984375
4962,9.716,236104.046875
4963,9.718,244818.796875
4964,9.719,242267.65625
4965,9.721,238899.46875
4966,9.723,245509.625
4967,9.724,239057.5625
4968,9.728,12355.1044921875
4969,9.729,13091.8603515625
4970,9.731,8989.2041015625
4971,9.734,238703.390625
4972,9.735,257571.28125
4973,9.737,258988.9375
4974,9.740,5524.39208984375
4975,9.742,6507.1298828125
4976,9.744,5207.6630859375
4977,9.746,260630.296875
4978,9.748,251910.453125
4979,9.750,259808.5
4980,9.751,259131.609375
4981,9.753,266760.625
4982,9.755,259051.84375
4983,9.756,258210.984375
4984,9.758,255992.578125
4985,9.760,266025.15625
4986,9.761,257166.265625
4987,9.765,1828.38488769531
4988,9.766,2345.51123046875
4989,9.768,2230.33862304688
4990,9.771,262223.40625
4991,9.774,12765.5380859375
4992,9.775,12183.5263671875
4993,9.777,10126.83984375
4994,9.780,259055.578125
4995,9.783,5019.1259765625
4996,9.785,7079.84716796875
4997,9.786,4345.3369140625
4998,9.789,262286.96875
4999,9.791,262036.140625
5000,9.792,262058.9375
5001,9.794,266451.78125
5002,9.796,267994.59375
5003,9.797,259936.203125
5004,9.799,257078.140625
5005,9.801,266807.875
5006,9.802,261157.28125
5007,9.806,14056.28515625
5008,9.807,13135.8818359375
5009,9.809,8126.5234375
5010,9.812,258427.84375
5011,9.815,5812.2978515625
5012,9.817,4355.98974609375
5013,9.818,5128.4169921875
5014,9.820,1174.25744628906
5015,9.822,1551.90112304688
5016,9.823,1231.91271972656
5017,9.826,265910.5625
5018,9.828,263501.3125
5019,9.829,255092.578125
5020,9.831,264002.125
5021,9.833,266589.5
5022,9.834,262501.375
5023,9.836,258196.84375
5024,9.838,261859.3125
5025,9.839,260212.046875
5026,9.841,263838.6875
5027,9.844,14226.783203125
5028,9.846,13340.53515625
5029,9.848,9109.8759765625
5030,9.850,273689.03125
5031,9.854,4075.68798828125
5032,9.855,4908.30908203125
5033,9.857,4135.3056640625
5034,9.860,268599.34375
5035,9.861,271091.90625
5036,9.864,1514.60339355469
5037,9.866,1531.41625976563
5038,9.868,1033.11193847656
5039,9.870,271735.78125
5040,9.872,275076.4375
5041,9.874,279441.96875
5042,9.876,276034.71875
5043,9.877,281646.5625
5044,9.880,5245.99560546875
5045,9.882,5607.287109375
5046,9.884,8245.634765625
5047,9.886,326812.875
5048,9.890,13170.779296875
5049,9.891,14209.3837890625
5050,9.893,9103.6123046875
5051,9.896,377218.4375
5052,9.897,362072.3125
5053,9.899,386488.0625
5054,9.901,372821.3125
5055,9.902,402382.75
5056,9.906,1895.50610351563
5057,9.907,2010.09582519531
5058,9.909,1304.70153808594
5059,9.912,431978.21875
5060,9.913,444729.78125
5061,9.915,444125.40625
5062,9.917,451918.1875
5063,9.920,39818.2734375
5064,9.922,39576.484375
5065,9.923,42126.52734375
5066,9.926,424901.34375
5067,9.929,11956.693359375
5068,9.931,13871.509765625
5069,9.933,9657.1748046875
5070,9.935,432279.78125
5071,9.937,403252.65625
5072,9.939,416371.59375
5073,9.940,401305.96875
5074,9.942,417177.21875
5075,9.944,387775.75
5076,9.945,401191.59375
5077,9.947,389890.5625
5078,9.949,378289.25
5079,9.950,388150.71875
5080,9.952,379657.34375
5081,9.954,376321.40625
5082,9.957,2015.1728515625
5083,9.959,1611.47521972656
5084,9.960,219.658355712891
5085,9.963,371876.625
5086,9.966,12852.15625
5087,9.968,14014.65625
5088,9.969,11786.6669921875
5089,9.971,10555.9609375
5090,9.973,11003.2373046875
5091,9.974,11931.2275390625
5092,9.977,350927.4375
5093,9.979,351870.625
5094,9.982,1531.31103515625
5095,9.984,1532.04699707031
5096,9.985,1253.27124023438
5097,9.988,347461.21875
5098,9.991,5922.1083984375
5099,9.993,5932.9765625
5100,9.995,5906.43896484375
5101,9.997,346166.1875
5102,10.001,11703.4853515625
5103,10.002,14713.623046875
5104,10.004,8575.5478515625
5105,10.006,4932.85498046875
5106,10.007,5219.2265625
5107,10.009,4973.4404296875
5108,10.012,354175.75
5109,10.013,350868.125
5110,10.015,365559.6875
5111,10.017,357027.8125
5112,10.020,2572.82202148438
5113,10.021,2475.14575195313
5114,10.023,2937.02685546875
5115,10.026,365195.875
5116,10.029,7311.82861328125
5117,10.031,10245.4853515625
5118,10.032,10198.416015625
5119,10.035,378809.375
5120,10.038,12404.560546875
5121,10.040,13554.9912109375
5122,10.042,8627.505859375
5123,10.043,2158.02563476563
5124,10.045,1537.34204101563
5125,10.047,500.216430664063
5126,10.048,1781.97082519531
5127,10.050,2438.19165039063
5128,10.052,2048.560546875
5129,10.054,377662.1875
5130,10.057,2242.98681640625
5131,10.059,2859.611328125
5132,10.061,2724.31640625
5133,10.063,397549.9375
5134,10.067,10349.298828125
5135,10.068,11295.701171875
5136,10.070,9321.2890625
5137,10.072,3103.61401367188
5138,10.073,2722.03173828125
5139,10.075,3406.10302734375
5140,10.077,4540.720703125
5141,10.078,5285.20361328125
5142,10.080,6051.25634765625
5143,10.083,407436.125
5144,10.086,12716.048828125
5145,10.088,15301.6064453125
5146,10.089,10231.5546875
5147,10.091,1902.43395996094
5148,10.093,1998.20568847656
5149,10.094,122.882919311523
5150,10.096,1665.43981933594
5151,10.097,1643.36376953125
5152,10.099,2057.4755859375
5153,10.102,424525.9375
5154,10.105,8687.3427734375
5155,10.107,9667.306640625
5156,10.108,9726.884765625
5157,10.110,6659.419921875
5158,10.112,6728.3017578125
5159,10.113,7295.6005859375
5160,10.115,2831.53662109375
5161,10.117,4058.87573242188
5162,10.118,2826.85375976563
5163,10.121,437017.09375
5164,10.124,14753.345703125
5165,10.126,14384.5908203125
5166,10.128,9287.337890625
5167,10.130,416749.375
5168,10.133,10590.1796875
5169,10.135,12023.576171875
5170,10.137,13071.1748046875
5171,10.138,7324.4912109375
5172,10.140,8201.0205078125
5173,10.142,7642.16064453125
5174,10.144,437227.96875
5175,10.148,13461.6806640625
5176,10.149,12260.9755859375
5177,10.151,9003.142578125
5178,10.153,4501.265625
5179,10.154,5130.51025390625
5180,10.156,5329.869140625
5181,10.159,423721.03125
5182,10.160,436976.96875
5183,10.164,1468.79602050781
5184,10.165,1970.20141601563
5185,10.167,516.427734375
5186,10.169,4045.59057617188
5187,10.170,4155.6337890625
5188,10.172,3918.9755859375
5189,10.175,455646.75
5190,10.178,13462.9228515625
5191,10.179,14292.8369140625
5192,10.181,8312.2412109375
5193,10.183,6074.306640625
5194,10.184,6011.9658203125
5195,10.186,6244.158203125
5196,10.188,6438.20654296875
5197,10.189,6221.59716796875
5198,10.191,5451.77734375
5199,10.194,452992.9375
5200,10.197,5830.9189453125
5201,10.199,8444.4423828125
5202,10.200,7255.1435546875
5203,10.202,7602.4970703125
5204,10.204,7929.24951171875
5205,10.205,6459.77880859375
5206,10.207,1806.40698242188
5207,10.209,3022.43725585938
5208,10.210,1763.27087402344
5209,10.213,424368.1875
5210,10.216,15609.8994140625
5211,10.218,14098.2578125
5212,10.219,9436.0888671875
5213,10.221,3879.67260742188
5214,10.223,5111.1533203125
5215,10.224,5017.6396484375
5216,10.226,12546.6025390625
5217,10.228,14310.5107421875
5218,10.229,18234.697265625
5219,10.232,468830.125
5220,10.235,5564.50439453125
5221,10.237,6205.8251953125
5222,10.239,5196.9052734375
5223,10.240,2008.95703125
5224,10.242,2182.13549804688
5225,10.244,355.958557128906
5226,10.246,525330.5625
5227,10.250,25225.11328125
5228,10.251,23474.68359375
5229,10.253,24730.1875
5230,10.254,12367.8623046875
5231,10.256,13383.9140625
5232,10.258,7607.69189453125
5233,10.259,3379.91430664063
5234,10.261,3498.39819335938
5235,10.263,3679.97534179688
5236,10.265,518713.3125
5237,10.269,1961.93273925781
5238,10.270,1591.34118652344
5239,10.272,799.171936035156
5240,10.274,2026.44055175781
5241,10.275,1694.63330078125
5242,10.277,2186.20361328125
5243,10.280,488286.5
5244,10.283,14321.185546875
5245,10.285,16086.048828125
5246,10.286,15608.89453125
5247,10.288,15041.185546875
5248,10.290,13446.0224609375
5249,10.291,9101.078125
5250,10.293,2575.67138671875
5251,10.294,3172.61474609375
5252,10.296,3000.98120117188
5253,10.299,464359.5625
5254,10.302,4907.6845703125
5255,10.304,4947.0673828125
5256,10.305,6182.80126953125
5257,10.307,2030.94958496094
5258,10.309,2431.31372070313
5259,10.310,406.282989501953
5260,10.313,463888.25
5261,10.316,12940.423828125
5262,10.318,15024.2353515625
5263,10.320,10194.6318359375
5264,10.321,5135.44970703125
5265,10.323,5718.11328125
5266,10.325,5888.8271484375
5267,10.326,3031.46337890625
5268,10.328,2866.4169921875
5269,10.330,3042.47631835938
5270,10.332,433137.71875
5271,10.335,3677.40283203125
5272,10.337,4446.39306640625
5273,10.339,3529.93676757813
5274,10.340,2040.54211425781
5275,10.342,1893.05847167969
5276,10.344,350.673400878906
5277,10.346,416951
5278,10.350,15550.0546875
5279,10.351,13690.3525390625
5280,10.353,8986.279296875
5281,10.355,2880.80200195313
5282,10.356,2785.4521484375
5283,10.358,2600.73559570313
5284,10.360,1692.16088867188
5285,10.361,1549.3583984375
5286,10.363,1244.48327636719
5287,10.366,414995.21875
5288,10.369,3836.46264648438
5289,10.370,3569.74487304688
5290,10.372,3671.59594726563
5291,10.374,1930.27819824219
5292,10.375,2033.38830566406
5293,10.377,400.269012451172
5294,10.380,418728.5
5295,10.383,17156.87890625
5296,10.385,14821.3095703125
5297,10.386,8791.541015625
5298,10.388,2108.0712890625
5299,10.390,1463.51452636719
5300,10.391,945.070007324219
5301,10.394,415525.25
5302,10.397,3743.96362304688
5303,10.399,2852.943359375
5304,10.401,3403.19018554688
5305,10.402,2615.16577148438
5306,10.404,1829.86328125
5307,10.406,256.588806152344
5308,10.408,416128.65625
5309,10.411,15570.7978515625
5310,10.413,16528.900390625
5311,10.415,9455.1513671875
5312,10.416,5450.1865234375
5313,10.418,5433.87451171875
5314,10.420,4681.77880859375
5315,10.422,423821.21875
5316,10.426,3328.2578125
5317,10.427,3726.46215820313
5318,10.429,3778.47998046875
5319,10.431,2164.8291015625
5320,10.432,2521.74951171875
5321,10.434,508.539215087891
5322,10.436,1627.48559570313
5323,10.437,2086.310546875
5324,10.439,1803.89904785156
5325,10.442,420470.1875
5326,10.445,16490.318359375
5327,10.446,14444.591796875
5328,10.448,10818.7646484375
5329,10.451,413446.75
5330,10.454,2376.85546875
5331,10.456,2508.17114257813
5332,10.457,467.484527587891
5333,10.459,2860.96704101563
5334,10.461,3765.21704101563
5335,10.462,2395.490234375
5336,10.464,1488.56945800781
5337,10.466,1776.66687011719
5338,10.467,1052.11767578125
5339,10.470,421332.96875
5340,10.473,17011.265625
5341,10.475,15581.048828125
5342,10.477,10288.796875
5343,10.479,412472.0625
5344,10.482,2039.8701171875
5345,10.484,1874.94458007813
5346,10.486,1207.22094726563
5347,10.488,414376.5
5348,10.492,1999.91027832031
5349,10.493,2567.72509765625
5350,10.495,356.331176757813
5351,10.497,3749.64379882813
5352,10.498,3988.59008789063
5353,10.500,4178.74365234375
5354,10.503,408660.71875
5355,10.506,16928.759765625
5356,10.508,16710.03125
5357,10.509,10117.595703125
5358,10.512,409488.25
5359,10.515,2388.76049804688
5360,10.517,2081.12231445313
5361,10.518,1582.64575195313
5362,10.521,401968.84375
5363,10.524,2363.04516601563
5364,10.526,1761.00183105469
5365,10.528,556.254821777344
5366,10.529,3477.6220703125
5367,10.531,2742.00390625
5368,10.533,3411.47729492188
5369,10.535,395523.125
5370,10.539,15251.2294921875
5371,10.540,17895.041015625
5372,10.542,11662.482421875
5373,10.544,1268.23120117188
5374,10.545,1387.9013671875
5375,10.547,1771.88989257813
5376,10.550,383545.96875
5377,10.553,2002.24682617188
5378,10.555,2376.84033203125
5379,10.556,1476.02502441406
5380,10.559,381985.1875
5381,10.562,2635.56298828125
5382,10.564,2262.42041015625
5383,10.565,396.344360351563
5384,10.568,383338.4375
5385,10.571,16781.734375
5386,10.573,15405.5556640625
5387,10.575,10448.90625
5388,10.577,358402.0625
5389,10.579,368344.6875
5390,10.582,2327.69140625
5391,10.584,1878.31799316406
5392,10.586,1194.94555664063
5393,10.588,363811.65625
5394,10.590,362378.375
5395,10.593,2045.94580078125
5396,10.595,2306.091796875
5397,10.597,513.614868164063
5398,10.599,353223.03125
5399,10.602,18169.74609375
5400,10.604,17452.91796875
5401,10.606,11118.275390625
5402,10.608,354468.0625
5403,10.610,343864.21875
5404,10.612,365397.46875
5405,10.613,354614.1875
5406,10.617,970.086669921875
5407,10.618,271.114715576172
5408,10.620,384.446258544922
5409,10.623,339732.75
5410,10.626,2181.64086914063
5411,10.628,1567.74060058594
5412,10.629,1772.8173828125
5413,10.632,349946.0625
5414,10.635,17453.544921875
5415,10.637,17883.748046875
5416,10.639,10856.8095703125
5417,10.640,2937.03955078125
5418,10.642,2980.73120117188
5419,10.643,268.324920654297
5420,10.646,359318.75
5421,10.648,337153.78125
5422,10.650,342903.875
5423,10.651,345534.96875
5424,10.653,339809.09375
5425,10.655,338954.75
5426,10.658,1867.51989746094
5427,10.659,2097.44262695313
5428,10.661,1400.82348632813
5429,10.664,346034.53125
5430,10.667,18872.607421875
5431,10.669,16604.076171875
5432,10.670,11635.8857421875
5433,10.672,2256.49487304688
5434,10.674,3189.71655273438
5435,10.675,336.64599609375
5436,10.677,1265.45751953125
5437,10.679,1871.97875976563
5438,10.680,1884.78698730469
5439,10.683,344234.15625
5440,10.685,342936.90625
5441,10.686,339023.40625
5442,10.688,333195.09375
5443,10.690,335411.75
5444,10.691,329774.375
5445,10.695,2627.16772460938
5446,10.696,2729.88354492188
5447,10.698,665.369995117188
5448,10.701,334756.59375
5449,10.704,15901.564453125
5450,10.706,17445.78515625
5451,10.707,10439.4375
5452,10.709,2148.93872070313
5453,10.711,2570.5927734375
5454,10.712,310.998687744141
5455,10.714,2023.27319335938
5456,10.716,2376.13793945313
5457,10.717,1462.30480957031
5458,10.720,325412.25
5459,10.722,335206.5625
5460,10.725,1928.19860839844
5461,10.726,2124.47436523438
5462,10.728,2383.52270507813
5463,10.731,320067.1875
5464,10.734,2516.85034179688
5465,10.736,2454.33227539063
5466,10.737,554.231750488281
5467,10.740,311834.78125
5468,10.743,18178.421875
5469,10.745,18281.052734375
5470,10.747,12017.193359375
5471,10.748,2493.24633789063
5472,10.750,2747.18676757813
5473,10.752,390.829803466797
5474,10.753,1882.36633300781
5475,10.755,2419.64526367188
5476,10.757,2349.1982421875
5477,10.759,297947.28125
5478,10.761,301868.9375
5479,10.764,1653.16479492188
5480,10.766,1359.31286621094
5481,10.767,1568.07580566406
5482,10.770,304337
5483,10.772,307084.3125
5484,10.775,17006.21875
5485,10.777,19101.65625
5486,10.778,13539.51953125
5487,10.780,1967.35827636719
5488,10.782,3288.54052734375
5489,10.783,972.1416015625
5490,10.785,3065.77905273438
5491,10.787,2440.69873046875
5492,10.788,533.436340332031
5493,10.791,290128.8125
5494,10.793,285579.4375
5495,10.794,292369.46875
5496,10.796,297850.5
5497,10.798,295032.15625
5498,10.799,296263.96875
5499,10.801,297291.71875
5500,10.803,291654.5
5501,10.804,295090.1875
5502,10.806,300484
5503,10.809,1802.6796875
5504,10.811,2037.64733886719
5505,10.813,2435.44799804688
5506,10.815,297415.4375
5507,10.819,17598.076171875
5508,10.820,16863.3984375
5509,10.822,13023.5029296875
5510,10.824,3075.36303710938
5511,10.825,2942.4287109375
5512,10.827,290.983612060547
5513,10.830,291848.9375
5514,10.833,2479.68237304688
5515,10.834,2296.18237304688
5516,10.836,1860.24755859375
5517,10.839,290103.3125
5518,10.840,273517.09375
5519,10.842,282041.875
5520,10.844,276502.875
5521,10.845,284792.75
5522,10.849,1039.90856933594
5523,10.850,1560.93542480469
5524,10.852,1589.07092285156
5525,10.855,281191.03125
5526,10.858,17685.357421875
5527,10.860,18729.423828125
5528,10.861,14763.03125
5529,10.863,3090.78198242188
5530,10.865,3004.52612304688
5531,10.866,859.60205078125
5532,10.869,284295.9375
5533,10.872,1604.60229492188
5534,10.874,2041.92565917969
5535,10.876,1190.19653320313
5536,10.878,282440.34375
5537,10.880,283211.15625
5538,10.882,279531.71875
5539,10.883,288051.53125
5540,10.885,278758.53125
5541,10.887,287537.40625
5542,10.890,20218.96484375
5543,10.892,21512.572265625
5544,10.893,10693.837890625
5545,10.895,2840.59545898438
5546,10.896,3291.24609375
5547,10.898,365.528533935547
5548,10.900,1369.4091796875
5549,10.901,924.943664550781
5550,10.903,2026.37426757813
5551,10.906,282677.96875
5552,10.909,1699.09094238281
5553,10.911,1577.21875
5554,10.912,2039.90454101563
5555,10.915,282072.1875
5556,10.917,268804.03125
5557,10.918,269881.71875
5558,10.920,268927.9375
5559,10.922,268961.625
5560,10.923,263366.78125
5561,10.925,264595.59375
5562,10.928,15213.875
5563,10.930,17462.283203125
5564,10.932,10653.751953125
5565,10.933,3403.45043945313
5566,10.935,2265.4111328125
5567,10.937,597.100158691406
5568,10.939,278991.375
5569,10.943,1818.57214355469
5570,10.944,1988.626953125
5571,10.946,1456.72998046875
5572,10.949,274928.96875
5573,10.950,277236.3125
5574,10.952,272053.96875
5575,10.955,967.775756835938
5576,10.957,2217.72607421875
5577,10.958,1664.47924804688
5578,10.961,276641.75
5579,10.963,276426.59375
5580,10.965,288591.8125
5581,10.968,18990.544921875
5582,10.969,19742.962890625
5583,10.971,11536.1826171875
5584,10.973,2721.16040039063
5585,10.974,2595.513671875
5586,10.976,334.551605224609
5587,10.979,276688.21875
5588,10.982,2469.92626953125
5589,10.984,2772.00634765625
5590,10.985,769.660400390625
5591,10.988,281293.25
5592,10.990,280344.03125
5593,10.991,283079.875
5594,10.993,285252.5625
5595,10.996,1768.49560546875
5596,10.998,1854.22155761719
5597,11.000,1366.30786132813
5598,11.002,312859.4375
5599,11.006,2484.70434570313
5600,11.007,2444.8525390625
5601,11.009,2237.375
5602,11.010,7291.02685546875
5603,11.012,10032.0439453125
5604,11.014,9209.822265625
5605,11.016,375620.40625
5606,11.020,17804.33984375
5607,11.021,17262.07421875
5608,11.023,10390.06640625
5609,11.025,2409.61279296875
5610,11.026,3632.5771484375
5611,11.028,4884.7978515625
5612,11.030,3066.00341796875
5613,11.031,3424.14404296875
5614,11.033,3203.6455078125
5615,11.036,405322.28125
5616,11.039,3798.08178710938
5617,11.041,4243.05712890625
5618,11.042,2932.67456054688
5619,11.044,9324.5869140625
5620,11.046,11736.5859375
5621,11.047,9346.0390625
5622,11.049,2401.5458984375
5623,11.050,2317.80493164063
5624,11.052,1324.79650878906
5625,11.055,356858.34375
5626,11.058,18622.484375
5627,11.060,16861.650390625
5628,11.061,9906.5029296875
5629,11.063,1970.41259765625
5630,11.065,1904.97863769531
5631,11.066,265.807098388672
5632,11.069,332429.71875
5633,11.072,2375.64453125
5634,11.074,2129.43212890625
5635,11.076,1816.3818359375
5636,11.077,6441.42333984375
5637,11.079,6107.1171875
5638,11.081,5164.927734375
5639,11.082,2396.6171875
5640,11.084,2023.05139160156
5641,11.086,1156.23803710938
5642,11.088,323572.25
5643,11.091,19618.005859375
5644,11.093,17626.228515625
5645,11.095,11568.75
5646,11.096,2079.20556640625
5647,11.098,2259.130859375
5648,11.100,385.432098388672
5649,11.101,1940.60974121094
5650,11.103,1788.10888671875
5651,11.105,169.757583618164
5652,11.107,303240.8125
5653,11.111,1532.04870605469
5654,11.112,1449.80590820313
5655,11.114,1046.07165527344
5656,11.116,2240.99682617188
5657,11.117,3693.67602539063
5658,11.119,2573.4482421875
5659,11.122,295766.96875
5660,11.125,16888.43359375
5661,11.126,17117.689453125
5662,11.128,10611.1435546875
5663,11.130,1685.39758300781
5664,11.131,2438.3427734375
5665,11.133,390.956115722656
5666,11.135,2028.01867675781
5667,11.136,2379.185546875
5668,11.138,1737.01696777344
5669,11.141,284196.40625
5670,11.144,796.23095703125
5671,11.146,717.592163085938
5672,11.147,590.187377929688
5673,11.150,284453.9375
5674,11.153,15463.462890625
5675,11.155,16648.43359375
5676,11.157,9689.9111328125
5677,11.158,2386.64135742188
5678,11.160,2336.26293945313
5679,11.162,623.477294921875
5680,11.163,2645.60620117188
5681,11.165,2083.25610351563
5682,11.166,2708.85302734375
5683,11.169,271569.53125
5684,11.171,279054.625
5685,11.174,1598.65869140625
5686,11.176,1402.73571777344
5687,11.177,1848.07788085938
5688,11.180,273804.75
5689,11.182,281979.5
5690,11.185,18169.271484375
5691,11.187,18072.552734375
5692,11.188,11586.150390625
5693,11.190,2678.634765625
5694,11.192,2656.33471679688
5695,11.193,348.627136230469
5696,11.195,1585.294921875
5697,11.197,2308.63256835938
5698,11.198,1959.59509277344
5699,11.201,276829.28125
5700,11.203,274786
5701,11.204,276513.75
5702,11.206,265732
5703,11.208,269370.875
5704,11.209,282179.28125
5705,11.211,274694.71875
5706,11.213,280372.9375
5707,11.216,1860.73364257813
5708,11.218,2493.19677734375
5709,11.219,2018.83203125
5710,11.222,281450.125
5711,11.225,17445.486328125
5712,11.227,18405.419921875
5713,11.229,12121.4345703125
5714,11.230,2699.91455078125
5715,11.232,2477.59521484375
5716,11.233,480.097625732422
5717,11.236,278865.375
5718,11.239,1865.02221679688
5719,11.241,2233.34033203125
5720,11.243,1779.78967285156
5721,11.245,276722.15625
5722,11.247,272231.8125
5723,11.249,272986.5625
5724,11.250,267559.8125
5725,11.252,280784.3125
5726,11.254,264828.59375
5727,11.257,17718.833984375
5728,11.259,18640.060546875
5729,11.260,11562.5400390625
5730,11.262,2637.89965820313
5731,11.264,2536.65771484375
5732,11.265,334.175262451172
5733,11.268,277574.15625
5734,11.271,1722.5009765625
5735,11.273,1760.73425292969
5736,11.275,1736.64123535156
5737,11.276,2275.6376953125
5738,11.278,2086.03588867188
5739,11.280,1731.64172363281
5740,11.282,271116.875
5741,11.284,271823.09375
5742,11.286,274521.53125
5743,11.287,273695.375
5744,11.289,282782.125
5745,11.291,277604.28125
5746,11.292,269622.5
5747,11.294,277364.3125
5748,11.297,19193.529296875
5749,11.299,16804.294921875
5750,11.301,11807.2900390625
5751,11.302,3055.34985351563
5752,11.304,3270.2177734375
5753,11.306,578.092163085938
5754,11.307,2354.16821289063
5755,11.309,1333.84924316406
5756,11.310,1615.099609375
5757,11.313,272071.71875
5758,11.316,1650.18408203125
5759,11.318,2655.92333984375
5760,11.320,1529.337890625
5761,11.322,266796.90625
5762,11.324,262616.25
5763,11.326,268802.25
5764,11.327,265485.21875
5765,11.329,268030.78125
5766,11.331,261852.4375
5767,11.332,263759.65625
5768,11.336,16299.5439453125
5769,11.337,17709.744140625
5770,11.339,11420.4443359375
5771,11.341,2145.09497070313
5772,11.342,2822.66528320313
5773,11.344,521.429931640625
5774,11.346,2228.35913085938
5775,11.347,1952.59301757813
5776,11.349,1474.07043457031
5777,11.352,279099.40625
5778,11.355,1379.40026855469
5779,11.357,1975.57788085938
5780,11.358,1168.13366699219
5781,11.361,280408.75
5782,11.364,862.106079101563
5783,11.366,1222.55310058594
5784,11.367,521.845153808594
5785,11.369,2999.39208984375
5786,11.371,2643.39965820313
5787,11.372,2808.98974609375
5788,11.375,280905.1875
5789,11.378,17155.001953125
5790,11.380,17013.84765625
5791,11.382,12184.2763671875
5792,11.383,1979.41516113281
5793,11.385,2172.03149414063
5794,11.387,2011.31372070313
5795,11.388,2253.78466796875
5796,11.390,1888.39465332031
5797,11.392,2104.14135742188
5798,11.394,268662.8125
5799,11.398,3299.17260742188
5800,11.399,2751.64819335938
